accuracy,precision,recall,f1,mcc,auc_pr,e_accuracy,n_samples,fold_idx
0.6098149637972646,0.609353681742423,0.6098149637972646,0.6093315033647335,0.5080002641876628,0.6410069324226376,0.8998390989541432,2486,1
0.6098149637972646,0.6101838154474711,0.6098149637972646,0.6086929632070527,0.5066197444802205,0.645140973248226,0.9050683829444891,2486,2
0.5969428801287209,0.5964304577595245,0.5969428801287209,0.5962617715147321,0.49222285508718155,0.6347967631333112,0.9050683829444891,2486,3
0.5959758551307847,0.5963402100112966,0.5959758551307847,0.5957619559523372,0.49052195601908427,0.623405136277213,0.9030181086519115,2485,4
0.6048289738430583,0.6049117854965228,0.6048289738430583,0.6044077062493183,0.5037533593012575,0.6427380643006979,0.9054325955734407,2485,5
