accuracy,precision,recall,f1,mcc,auc_pr,e_accuracy,n_samples,fold_idx
0.6049879324215608,0.6085363409236434,0.6049879324215608,0.6050854444009699,0.5154027759369083,0.6416730189567665,0.8712791633145616,2486,1
0.5969428801287209,0.5967491451640758,0.5969428801287209,0.595376592844503,0.504275566957331,0.6429786157113312,0.8740949316170555,2486,2
0.6065969428801288,0.6055771485945194,0.6065969428801288,0.6036885161964761,0.5189104985820188,0.6469123539750385,0.8753016894609815,2486,3
0.6048289738430583,0.6044424311323578,0.6048289738430583,0.6040330981402341,0.5163184939694129,0.6381008102417635,0.8724346076458752,2485,4
0.6072434607645876,0.606602062743746,0.6072434607645876,0.6062687972277271,0.519071069482808,0.6429520007719666,0.869215291750503,2485,5
